smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Embedding-from-fingerprints,Embedding-from-gnn,Retro*
CC(CCCO[C@@H]1CC[C@@H](N(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1)N(C)C,139,21.0,8.55557294381209,008-009,5.568144476967659,4.0,1.0,29,2241,0.0,0.0,0.29357798165137616,0.18905423717486003,0.21021442597168905,4.392158031463623
CCC(C#Cc1cccc(Cl)c1)N1CCN(C(=O)OCCOC)CC1,89,21.0,8.852237528978558,008-009,6.154401813349582,5.0,1.0,21,2276,0.0,0.0,0.7131147540983607,0.32354711686442084,0.4209774106276021,1.1839340925216675
CC(=O)NC(C)[C@@H]1CC[C@@H](CN2Cc3ccc(O)c(F)c3C2=O)CC1,363,17.0,9.220740538498305,009-011,7.270575027958001,3.0,2.0,43,5479,0.0,0.0,0.3653846153846154,0.08267349506333677,0.2675572118886551,2.060931444168091
CC(C)n1nc(C(=O)c2ccnc(NC(=O)Cc3coc(C4CC4)n3)c2)c2cnccc21,513,12.0,10.410140692415457,009-011,6.631564780963152,5.0,1.0,46,4026,0.0,0.0,0.4920634920634921,0.3579220972395809,0.3209892218478043,0.6678087115287781
O=C(COC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1)N1CCOCC1,7,2.0,3.1196060330668747,003-004,2.426600217286756,2.0,1.0,4,123,0.0,0.0,0.5069444444444444,0.13936871198014567,0.2873004570327049,0.11668433248996735
CCCc1c(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c(=O)n(C(C)COC)c2nc(C)nn12,5,3.0,0.743432555979689,000-001,0.743432555979689,3.0,1.0,3,114,0.0,0.0,0.5229885057471264,0.16427117870369357,0.23108667511871261,0.023586878553032875
Cc1cccc(C)c1Oc1cc2c(N)nc(-n3cc(C(=O)O)cn3)nc2cc1F,17,9.0,5.047629767453382,004-006,3.511235102687699,3.0,1.0,9,398,0.0,0.0,0.47101449275362317,0.1008931188819564,0.2606094480632869,2.1676535606384277
CCc1nc2c(cnn2CC)c(NC2CCOCC2)c1CNC(=O)CC(=O)NCc1ccc(F)c(Br)c1,13,5.0,3.1733046489891703,003-004,2.723818838180448,4.0,1.0,5,218,0.0,0.0,0.5306122448979591,0.13324360222930665,0.16850285529480935,3.155797243118286
Cc1cccc(C)c1-c1cnc(N)c(Nc2ccccc2)n1,5,3.0,2.126025618175128,001-003,2.007134475596255,2.0,1.0,3,146,0.0,0.0,0.6666666666666667,0.3073649535684313,0.35979231012431345,0.29023534059524536
O=C(O)c1ccc2c(c1)Sc1ccc(F)cc1C=C2,293,57.0,8.958752288462017,008-009,7.34060542328144,3.0,2.0,58,11386,0.0,0.0,0.5612244897959184,0.1906090566620613,0.29649390120649666,0.7372903227806091
CN(C)CCN(C(=O)[C@@H]1CC[C@@H](CN(C)c2ncc(Br)cn2)CC1)C1CC1,167,6.0,8.934487670718914,008-009,6.738409627453271,3.0,1.0,46,3669,0.0,0.0,0.7762237762237763,0.25630595020797586,0.3209144452902146,0.43514755368232727
CCCCCNc1nc(N)nc(C)c1Cc1ccccc1,5,3.0,1.5274778712715706,001-003,1.5274778712715706,3.0,1.0,3,155,0.0,0.0,0.6593406593406593,0.17827603287795812,0.35016331945300183,0.6476994156837463
CCC1(CC)C(=O)N(C)c2cc([N+](=O)[O-])c(N)cc21,11,4.0,2.532681940396799,001-003,1.8829681865288104,2.0,1.0,5,268,0.0,0.0,0.5568181818181819,0.11301891515246543,0.2137362088408431,0.6184423565864563
S=C=Nc1ccc(Cl)c(Cl)n1,5,2.0,5.241152406305668,004-006,2.416626725124828,2.0,1.0,3,151,0.0,0.0,0.5777777777777777,0.1598583412593445,0.3352265120080138,0.23952992260456085
CCOc1ccc(N2CCN(Cc3ccccc3)C(C(=O)N(CCOC)c3ccc(N)cc3)C2)cc1,140,13.0,7.397648802169708,006-008,5.28997121786858,4.0,1.0,26,2447,0.0,0.0,0.6607142857142857,0.1512299096101153,0.33659326472431306,2.005366325378418
CC(N)C1CCN(Cc2ccccc2)C1,3,2.0,1.378252131354632,001-003,1.378252131354632,2.0,1.0,2,119,0.0,0.0,0.3666666666666667,0.21345902635279967,0.29229736348841906,2.1786861419677734
CCC(C)(C)c1nc2cc(NS(=O)(=O)c3ccccc3)ccc2n1CC1CCCCC1,11,6.0,1.7845307428639283,001-003,1.7845307428639283,4.0,1.0,6,271,0.0,0.0,0.5597014925373134,0.21578741591797934,0.2625564124558366,0.4193587005138397
O=C(Nc1ccccn1)C(CC1CCCC1)c1ccc(-c2cccnc2)cc1,119,35.0,7.885428502845026,006-008,6.018216911367054,4.0,1.0,40,3185,0.0,0.0,0.6356589147286822,0.2706973352147952,0.2987328036784046,1.945682168006897
Cc1c(B2OC(C)(C)C(C)(C)O2)cccc1-n1c(=O)[nH]c2c(Cl)cccc2c1=O,5,3.0,2.0576425357862926,001-003,2.0576425357862926,3.0,1.0,3,145,0.0,0.0,0.6106194690265487,0.18622181609547006,0.3268648417914499,4.3217267990112305
COC(=O)N1C[C@@H](OC)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,45,19.0,5.170777108539996,004-006,4.1634366809202845,4.0,1.0,20,1563,0.0,0.0,0.6838709677419355,0.19337634792611413,0.41183932664309264,1.1488837003707886
CC(O)(c1cnc(-c2ccc(S(=O)(=O)c3ccc(N)nc3)cc2)nc1)C(F)(F)F,9,4.0,4.048208002141029,004-006,2.9468804091274508,3.0,1.0,5,256,0.0,0.0,0.6576576576576576,0.34263232638784047,0.27878342699618053,1.0606461763381958
Cc1n[nH]c2cc(Nc3nc(NC4CC4)c4occc4n3)ccc12,3,2.0,0.6365627247118507,000-001,0.6365627247118507,2.0,1.0,2,100,0.0,0.0,0.607843137254902,0.31070644770904876,0.22911645156134952,0.005566809326410294
CC1(C)CNc2cc(B3OC(C)(C)C(C)(C)O3)c(F)cc2O1,15,6.0,3.4424046193326063,003-004,3.4424046193326063,5.0,1.0,6,277,0.0,0.0,0.5625,0.12352690089950813,0.31725535125010706,1.5256613492965698
CN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(-n2c(=O)c3ccccc3n(C)c2=O)c1,9,5.0,3.659527896837099,003-004,3.0208575584579407,4.0,1.0,5,396,0.0,0.0,0.680473372781065,0.2499154469057958,0.3473610051708661,0.6861068606376648
FC1(F)CCN(CCOc2ccccc2Br)CC1,5,3.0,1.8076646806499324,001-003,1.4230399171564294,2.0,1.0,3,227,0.0,0.0,0.6666666666666667,0.26322721513934266,0.30741599090345284,2.385389804840088
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2cn(C(=O)c3c(Cl)cccc3Cl)c3ncc(Br)cc23)c1F,11,3.0,3.266732455014129,003-004,3.266732455014129,2.0,1.0,5,118,0.0,0.0,0.6417910447761195,0.2032718581659836,0.2546529315632078,1.247971534729004
Cc1cc(C)c(N2CCOCC2)c(C)c1NC(=O)c1sccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,21,4.0,2.5649381555345405,001-003,2.482982140485798,3.0,1.0,6,281,0.0,0.0,0.7386363636363636,0.29347983422639223,0.44982178382986104,0.14978429675102234
Cc1nn(-c2ccccn2)c2nccc(O)c12,13,6.0,2.042963787386729,001-003,2.042963787386729,3.0,1.0,7,388,0.0,0.0,0.5753424657534247,0.2151084811444901,0.240759588363872,0.02720503695309162
COc1cc(CCNC(=O)[C@H]2CN(C(=O)OC(C)(C)C)CCO2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,157,54.0,8.035681636676932,008-009,7.067639799591397,7.0,2.0,54,3419,0.0,0.0,0.7021276595744681,0.20965936342296243,0.35848892944656563,0.8927180171012878
C[C@H](N)COc1ccc(Cl)cc1C(C)(C)C(F)(F)F,44,16.0,4.961148528555633,004-006,4.400991187726667,4.0,1.0,16,613,0.0,0.0,0.36923076923076925,0.17365903032804653,0.19696287442971339,1.3583027124404907
CCOCC(N)CNC(=O)OC(C)(C)C,11,6.0,2.4716306177369853,001-003,2.426174711195106,4.0,1.0,6,365,0.0,0.0,0.5818181818181818,0.21900719919611467,0.2524594839541041,3.7664878368377686
CCCN1CCc2ccc(CSc3ccc(C(C)C)cc3)cc2CC1,51,23.0,6.112133614061154,006-008,4.5780452567317,3.0,1.0,23,1787,0.0,0.0,0.5871559633027523,0.29905115318316156,0.28977538964426675,1.3459395170211792
Cc1c(Nc2c(C#N)cnc3sc(-c4cccc(CN(C)C)c4)cc23)ccc2[nH]ccc12,5,3.0,1.0693124764089106,001-003,1.0693124764089106,3.0,1.0,3,127,0.0,0.0,0.7484276729559749,0.284868525678474,0.4168721060576768,0.1470113843679428
CCCC(=O)Nc1ccc(Cl)nc1C#CC(C)(C)C,5,3.0,2.2153958280575288,001-003,2.2153958280575288,3.0,1.0,3,140,0.0,0.0,0.6341463414634146,0.32755241705345806,0.41941430562785775,0.4294043481349945
Cc1cc(C(=O)O)ccc1-c1ccc(C#N)cc1,1,1.0,0.8866083866733967,000-001,0.8866083866733967,1.0,1.0,1,138,0.0,0.0,0.546875,0.16615519625402175,0.14973091686116247,1.5870471000671387
CCN(CCc1ccc([N+](=O)[O-])cc1)CCc1ccc([N+](=O)[O-])cc1,9,2.0,3.0502111595377004,003-004,2.2849120344713807,2.0,1.0,5,281,0.0,0.0,0.6036036036036037,0.11791324860256303,0.20620613905587992,0.6381110548973083
CNC(=O)c1ccc(-c2ccc(C3(O)CCC(C(=O)N[C@@H]4CC[C@H](O)CC4)CC3)c(C)c2)cn1,115,11.0,6.017387726889862,006-008,4.56722902483917,3.0,1.0,33,3350,0.0,0.0,0.7285714285714286,0.27711827333344874,0.36024280384465646,2.894787311553955
Cc1ccccc1C=CCC(CCC(=O)O)(C(=O)C=Cc1ccc(Cl)cc1)c1ccccc1,7,4.0,2.3604292921841123,001-003,1.8951804242299692,3.0,1.0,4,255,0.0,0.0,0.7231638418079096,0.19792426589931633,0.3494645003656631,1.1723519563674927
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](C[C@@H](Cc1cccc(F)c1)C(=O)O)O[Si](C)(C)C(C)(C)C,5,3.0,0.363425513241335,000-001,0.363425513241335,3.0,1.0,3,145,0.0,0.0,0.5657894736842105,0.18313960901323423,0.27290176368653807,4.912463188171387
CCCCC(OC)=C1C(=O)N(C(C)=O)c2ccc(C(C)=O)cc21,5,3.0,0.5388959116566563,000-001,0.5388959116566563,3.0,1.0,3,195,0.0,0.0,0.7075471698113207,0.33706614158192916,0.3584629619665366,0.05093143507838249
C#Cc1c(Cl)cc(C(C)O)c(-c2cccc(F)c2)c1/N=N/N(CC)CC,77,7.0,8.148742698131112,008-009,5.319958579422477,3.0,1.0,22,1863,0.0,0.0,0.4878048780487805,0.11298965488611956,0.1317980678152061,1.834704875946045
CC(CC#N)n1nc(Nc2ccc(S(=O)(=O)N(C)C)cc2)c2c(=O)[nH]ccc21,7061,557.0,13.675335399070716,013-014,10.75151681013338,10.0,2.0,557,113038,0.0,0.0,0.7087378640776699,0.3210759108650505,0.419630320202514,0.42170262336730957
Cc1cc(C)c(CNC(=O)c2cc(-c3cnc(N)nc3)nc3c2cnn3C(C)C)c(=O)[nH]1,31,3.0,4.323416320729224,004-006,3.980909136931851,3.0,1.0,12,636,0.0,0.0,0.675,0.1415824612086959,0.2918369539332031,0.2850186228752136
CCS(=O)(=O)c1ccc(OCC2CC2)c(-c2cc(OC(F)F)c(=O)n(C)c2)c1,25,8.0,4.903749537531311,004-006,3.5102866815274663,3.0,1.0,9,524,0.0,0.0,0.6484375,0.36955838221383,0.2981665979215711,2.4572484493255615
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cn3ccnc3S(C)(=O)=O)C2SC1,15,4.0,2.766424763494012,001-003,2.4372560068141995,3.0,1.0,5,211,0.0,0.0,0.6583333333333333,0.07586140876635761,0.1772949975673046,0.40047144889831543
CCC(C(=O)O)c1cccc(OCc2c(C)cccc2C)c1,20,2.0,3.731964040043015,003-004,3.057295506944336,2.0,1.0,9,527,0.0,0.0,0.675,0.2087141479626573,0.3150069214420099,1.9569169282913208
CC(C(=O)O)c1ccc2c(c1)C(=O)Cc1cc(N)ccc1S2,5,2.0,1.7221852787234124,001-003,1.6949378584666828,2.0,1.0,3,191,0.0,0.0,0.3939393939393939,0.06650062231682852,0.04320599696567784,2.0013139247894287
Cc1ccc(-c2ccc(Cl)c(F)c2)cc1C1=C(O)C2(CCCCC2)NC1=O,13,4.0,3.0171067930359943,003-004,2.3585608209156543,3.0,1.0,5,583,0.0,0.0,0.7142857142857143,0.22992446212779027,0.3861578192086892,2.0515713691711426
COc1ccc(O)c(C(=O)O)n1,13,3.0,6.047936384339255,006-008,2.980904470804306,3.0,1.0,6,363,0.0,0.0,0.6181818181818182,0.19164581680735893,0.2237479775805673,2.3459572792053223
CCCNCC1OCc2c(F)cc(Br)cc2O1,9,3.0,3.782452994818976,003-004,3.174549462464504,3.0,1.0,5,363,0.0,0.0,0.7058823529411764,0.29576389028051153,0.42221871785623954,0.3121545910835266
COc1ccc(-c2nc(C#N)ccc2C)cc1F,7,3.0,3.435963799081064,003-004,2.2585097151718547,3.0,1.0,4,226,0.0,0.0,0.6219512195121951,0.22785231626082403,0.32097951358155097,0.41156238317489624
NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,9,5.0,2.3319225468820437,001-003,2.3319225468820437,4.0,1.0,5,147,0.0,0.0,0.2753623188405797,0.08847913711759248,0.28696704082921554,3.2222330570220947
CC(C)(C)[Si](C)(C)Oc1ccccc1COC(=O)Oc1ccc([N+](=O)[O-])cc1,5,3.0,2.917260565495492,001-003,1.585479300721408,3.0,1.0,3,106,0.0,0.0,0.6212121212121212,0.24290242714106158,0.39601423219081267,1.778436541557312
C(#CC1CC1)c1cnc(N2CCN(c3ncnc(Nc4cnn(C[C@@H]5CNCCO5)c4)n3)CC2)nc1,197,16.0,7.926486005063337,006-008,7.1995105434638536,7.0,1.0,35,3173,0.0,0.0,0.6482758620689655,0.2160799485915197,0.29571091941657135,0.6837630867958069
O=S(=O)(Oc1cc2ccc(F)cc2cn1)C(F)(F)F,5,3.0,0.6003348565724461,000-001,0.6003348565724461,3.0,1.0,3,151,0.0,0.0,0.6421052631578947,0.23852985644761526,0.3241284257265987,1.1444069147109985
COc1cccc(OCC(=O)Nc2ccc(OCCC(C)C)cc2N)c1,5,3.0,5.793540903070948,004-006,5.13295449535112,3.0,1.0,3,242,0.0,0.0,0.6224489795918368,0.20140591300625876,0.295556323668306,0.5142905116081238
Nc1cccc(-c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)c1,67,5.0,4.885684490414873,004-006,3.904273726530264,3.0,1.0,11,1908,0.0,0.0,0.4424778761061947,0.30652020924371504,0.17085895544075247,2.329225778579712
O=C(O)CCC(=O)Nc1ccc(COCc2ccc(-c3ccccc3)cc2)cn1,29,5.0,5.20243346081477,004-006,3.2188331004264694,3.0,1.0,8,724,0.0,0.0,0.6181818181818182,0.31295305428461206,0.3145244681806638,1.8947579860687256
O=C(COC1CCC(Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)CC1)N1CCN(C(=O)C2Cc3cc(Cl)ccc3O2)CC1,18,5.0,5.1878633598965,004-006,2.8023405705093896,3.0,1.0,6,372,0.0,0.0,0.6193548387096774,0.29140046476106973,0.3807256193480264,0.783995509147644
CCn1nc(C)cc1Nc1cc(Nc2ccccc2C(=O)NOC)c(C2CC2)cn1,5,3.0,6.921919341466333,006-008,3.976479258210128,3.0,1.0,3,53,0.0,0.0,0.7234042553191489,0.22401436111235218,0.4402869956662917,0.4608556032180786
CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)cc2nc(-c3ccc(NC)c(N)c3)sc2c1-c1ccc(Cl)cc1,218,13.0,10.333351843269591,009-011,7.48881188006515,4.0,1.0,43,4059,0.0,0.0,0.6516129032258065,0.23158594808191846,0.3051649643554575,0.5971951484680176
COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@@H](N)CC(C)C,37,10.0,5.659807356347262,004-006,4.08064165380856,3.0,1.0,11,884,0.0,0.0,0.6043956043956045,0.19167826080707884,0.172296813975502,1.3283597230911255
O=C(c1ccccc1)N1CCc2nnc(NN=C3CCCCC3)cc2C1,5,3.0,0.396246480733342,000-001,0.396246480733342,3.0,1.0,3,96,0.0,0.0,0.7203389830508475,0.23217104561581214,0.3292056432361359,1.0094918012619019
Cn1nnc(-c2cccc(C=Nc3n[nH]c4ncnc(Nc5cccc(Cl)c5)c34)c2)n1,5,3.0,0.8418466287263221,000-001,0.8418466287263221,3.0,1.0,3,161,0.0,0.0,0.5736434108527132,0.28984632814780453,0.29105184358949066,0.012781131081283092
O=C(CN1CCN(C(=O)c2cccn3ccnc23)CC1)c1ccc(F)cc1,10,3.0,2.1734076561544358,001-003,1.7007533048089738,3.0,1.0,3,244,0.0,0.0,0.675,0.20103195594272893,0.3087503017105858,0.07261486351490021
CNC(=O)C(=NOC)c1ccccc1O,3,2.0,1.8823892810640035,001-003,1.8823892810640035,2.0,1.0,2,117,0.0,0.0,0.5087719298245614,0.1274570404292783,0.25660122886555614,11.421133041381836
O=c1nc(OCCc2cc(F)c(Oc3cnc(C(F)(F)F)nc3)c(F)c2)[nH]cc1Cc1cncnc1,22,7.0,6.424670652652912,006-008,3.914462870502588,4.0,1.0,10,506,0.0,0.0,0.5072463768115942,0.1505633748387093,0.21001031560503747,1.9709343910217285
CC(C)(C)CN1C(=O)[C@@H](Cc2nnn[nH]2)S[C@H](c2cccc3ccccc23)c2cc(Cl)ccc21,9,5.0,2.121128636389297,001-003,1.7812441500524785,3.0,1.0,5,340,0.0,0.0,0.2846715328467153,0.0317147175895367,0.15521846513512338,0.21276068687438965
Cc1nc(NC2CCC(F)(F)CC2)c2cccc(NC(=O)c3c(Cl)ccc(CNC(=O)C(C)(C)C)c3F)c2n1,11,3.0,2.986274284531961,001-003,2.640133107233349,3.0,1.0,6,256,0.0,0.0,0.5724137931034483,0.2319314804911965,0.2185952318052311,0.6734474897384644
Clc1nnc(NN=Cc2ccccc2)cc1N1CCCC1,5,2.0,0.6722293098025924,000-001,0.6722293098025924,2.0,1.0,3,99,0.0,0.0,0.7096774193548387,0.1871900639048707,0.2725691848286288,0.07145581394433975
Cc1ccc(-c2cc(C(=O)O)cc(C(=O)N3CC(O)C3)c2)c(C#N)c1,19,3.0,3.2017452098141512,003-004,3.0162369169815517,3.0,1.0,8,542,0.0,0.0,0.509090909090909,0.16344892255702903,0.2090339269561,1.7736326456069946
Cc1nccn2c(C(N)=O)ccc12,25,8.0,9.81836473021448,009-011,6.605566925755616,3.0,1.0,8,264,0.0,0.0,0.6774193548387097,0.11796482406011255,0.18488501033085558,0.09929252415895462
CCCCCCCOc1ccc(CP(=O)(OCC)OCC)cc1C(F)(F)F,45,7.0,4.775830948507406,004-006,3.5572244836715874,4.0,1.0,12,1298,0.0,0.0,0.5809523809523809,0.2863654541270757,0.24220691492701318,0.6089632511138916
NC(=O)c1cccc(-c2ccc(C=O)cc2Cl)c1,25,3.0,3.5177745159148297,003-004,3.0364330888237347,2.0,1.0,8,1038,0.0,0.0,0.6470588235294117,0.3080899996431251,0.33860210841791283,3.4803903102874756
Cc1ncc(-c2ccnc(NC3CCC(NC(=O)CCN(C)C)CC3)n2)n1C(C)C,54,8.0,6.734095981386169,006-008,4.642501175427742,5.0,1.0,10,839,0.0,0.0,0.6140350877192983,0.23058477618247553,0.27718868051552636,2.9460270404815674
CS(=O)(=O)N1CCN(c2ccc(C#Cc3ccc(C(F)(F)F)cn3)cn2)CC1,17,4.0,2.533145908035672,001-003,2.162063761221164,4.0,1.0,6,270,0.0,0.0,0.7130434782608696,0.16193294474347963,0.30529728520509614,0.14483986794948578
O=C(c1ccc(OCCO)cc1)c1c[nH]c2ccccc12,11,1.0,2.2181505750197963,001-003,2.1403395915743784,1.0,1.0,6,408,0.0,0.0,0.5714285714285714,0.308776980819798,0.2914642531311371,0.2295522689819336
CC(c1nc2ccccc2c(=O)n1-c1ccc(OCc2ccccc2)cc1)N(C)S(=O)(=O)c1ccc(C(C)(C)C)cc1,19,6.0,3.679849658295222,003-004,3.3741972578395645,3.0,1.0,10,355,0.0,0.0,0.5913978494623655,0.12464158375572254,0.3450990820578488,2.418950080871582
COCCN1CCCc2ccc(Cn3cc(C(=O)O)cn3)cc21,23,5.0,4.432595785031147,004-006,3.618717676964575,4.0,1.0,9,585,0.0,0.0,0.6363636363636364,0.21545544966007424,0.41467228906875553,1.2735812664031982
COC(=O)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,5,3.0,1.008179262516898,001-003,1.008179262516898,3.0,1.0,3,123,0.0,0.0,0.5769230769230769,0.18575581776089323,0.27743924855553104,0.5803804993629456
CCNC(=O)Cc1cc(-c2ccc(-c3cccc(S(C)(=O)=O)c3)s2)n(-c2ccccc2Cl)n1,29,12.0,4.803044360495984,004-006,4.209460054898192,3.0,1.0,13,630,0.0,0.0,0.24,0.060923982146852684,0.14702907629884643,1.759068489074707
CC(C)n1cc(-c2ccc(NS(=O)(=O)c3ccccc3)cc2)c2c(N)ncnc21,14,5.0,2.97778855403826,001-003,2.5416389370808905,4.0,1.0,7,362,0.0,0.0,0.6707317073170731,0.20115572083103261,0.2778245548410466,0.923368513584137
O=Cc1c(Cl)cc(F)c(I)c1F,3,2.0,1.5465992844930752,001-003,1.5465992844930752,2.0,1.0,2,168,0.0,0.0,0.6603773584905661,0.20560317052827837,0.3278330739239639,0.46737295389175415
CCCS(=O)(=O)NCCOc1ccc2c(c1)C(C1(c3cccc(Cl)n3)CCC1)NCC2,3395,270.0,20.89744704593814,019-021,16.59544812392943,6.0,2.0,270,29440,0.0,0.0,0.7054794520547945,0.2466000734196504,0.32672851832474314,3.0853710174560547
CN(C(=O)OC(C)(C)C)[C@H]1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(I)ccc2F)C1,15,5.0,2.722344143493298,001-003,2.358690486247625,4.0,1.0,7,386,0.0,0.0,0.7239263803680982,0.24265746300872282,0.3868128779084692,3.3938193321228027
Nc1cc(Br)ccc1-c1ccnn1C1CCCC1,5,3.0,1.7618632954000295,001-003,1.7618632954000295,3.0,1.0,3,144,0.0,0.0,0.7029702970297029,0.280116167304141,0.36439125460096466,0.38177064061164856
CNc1cc(-c2nnc(N)s2)ccn1,3,2.0,1.7267772071704806,001-003,1.444338197633387,2.0,1.0,2,91,0.0,0.0,0.7454545454545455,0.20592504495014607,0.25832199932743627,0.3237506151199341
CC(C)(C#N)c1ccc(Nc2c(N)cnc3ccc(Br)cc23)cn1,8,4.0,1.1906416071132548,001-003,1.1906416071132548,4.0,1.0,4,172,0.0,0.0,0.4271844660194175,0.1382451712449978,0.22387081487913374,0.33702170848846436
CC(C)c1ccc(-c2ccccc2)nc1,17,2.0,4.508457571053834,004-006,4.026085209533265,2.0,1.0,9,442,0.0,0.0,0.4722222222222222,0.23239092976751974,0.17214073402656938,0.16685278713703156
COc1nc(C)cc(C)c1CNC(=O)OC(C)(C)C,3,2.0,1.210182970813156,001-003,1.210182970813156,2.0,1.0,2,88,0.0,0.0,0.6626506024096386,0.19149606865100444,0.16562979157641944,0.8030868172645569
COC(=O)Cc1cccc(Oc2ccc(Br)cc2CN(C(=O)OC)[C@@H](C)Cc2ccccc2)c1,7,3.0,2.2459630243663997,001-003,1.9969574759151087,3.0,1.0,4,304,0.0,0.0,0.618421052631579,0.26251293641401063,0.4105346966079423,0.7442837357521057
NCCCOc1cccc(CO)c1,3,1.0,2.085911391367363,001-003,1.5502406549794574,1.0,1.0,2,130,0.0,0.0,0.6111111111111112,0.2717797231318172,0.1618938753213548,2.492729902267456
CC1(C)CC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cc3)cc(C3CC3)c2O1,9,2.0,2.563879449410967,001-003,1.945919235174752,2.0,1.0,5,283,0.0,0.0,0.5428571428571429,0.12626570080954036,0.18993069502686888,1.4538142681121826
Cc1ccc(S(=O)(=O)n2cc(NC(=O)c3cnn(Cc4ccccc4)c3)c3cc(-c4cccc(C=O)c4)cnc32)cc1,11,6.0,2.946494407907388,001-003,2.6379867180508176,4.0,1.0,6,250,0.0,0.0,0.6652360515021459,0.29778287435126116,0.33111011565247106,1.1132378578186035
CC(C)(C)OC(=O)N1CCC(CNc2nc(On3nnc4ccccc43)ncc2C(N)=O)CC1,5,3.0,3.520146705319581,003-004,2.554731562272849,3.0,1.0,3,97,0.0,0.0,0.6642857142857144,0.21528854565217204,0.33299889354618895,4.627540111541748
Cn1c(=O)n(C)c2cc(Oc3cccc(OCC4CCN(C(=O)OC(C)(C)C)CC4)c3)c(N)cc21,265,10.0,7.924972410650898,006-008,5.349640802553293,2.0,1.0,31,6272,0.0,0.0,0.6265822784810127,0.140421658831145,0.31749969536404865,3.70693302154541
CC(C)(Cc1c[nH]c2c(Oc3ncccc3C#N)cccc12)NC(=O)OC(C)(C)C,11,6.0,4.824591692175023,004-006,3.567183515496847,4.0,1.0,6,282,0.0,0.0,0.6783216783216783,0.28823745999374406,0.3872354508806588,0.7263196706771851
CN(CCN1CCSc2cc(NC(=N)c3cccs3)ccc21)CC(=O)OC(C)(C)C,35,4.0,6.03975552035181,006-008,4.10684872069657,3.0,1.0,11,942,0.0,0.0,0.6746031746031746,0.3264622324860307,0.3774512840772287,1.2204313278198242
FCCOc1ccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)cc1,230,4.0,5.417884197909376,004-006,3.6111636646271794,3.0,1.0,41,5505,0.0,0.0,0.6379310344827587,0.24252318603797252,0.3416510733594855,3.7136738300323486
CCOc1ccc2ccc(OC(CC)C(=O)NC(C)(C)C#N)cc2c1,302,62.0,10.883207002508737,009-011,7.968321099767341,4.0,2.0,62,6787,0.0,0.0,0.6754385964912281,0.3001037359826815,0.4295599470899035,0.9244580268859863
CC(C)N(CCOc1ccc(O)cc1)c1ccccc1,21,3.0,5.321227045926248,004-006,3.75289869465822,2.0,1.0,8,639,0.0,0.0,0.5,0.1807874625748601,0.25542518210367304,2.1721606254577637
Cc1c(-c2ccccc2)n(Cc2ccccc2)c2cccc(-c3ccc(OCc4nnn[nH]4)cc3)c12,9,5.0,2.073176348742437,001-003,2.073176348742437,5.0,1.0,5,332,0.0,0.0,0.5885714285714285,0.16195712756888758,0.3760590599846274,1.0156916379928589
C#CCOc1ccc(CCC(=O)NCc2ccc(C(=O)OC)cc2)cc1OC,21,5.0,3.57220905806104,003-004,2.37435008572654,4.0,1.0,6,639,0.0,0.0,0.6558441558441559,0.28201641827901547,0.36477140093147653,0.8243135809898376
CC(C)(C)OC(=O)N1CCC(C=O)(C2CCCCC2)CC1,9,5.0,4.390832285825602,004-006,2.90194120811592,4.0,1.0,5,244,0.0,0.0,0.5128205128205128,0.12989838795982012,0.1720180460447549,0.2261917144060135
CCOCCOCCNC(=O)CCCN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,7,2.0,2.552416474521032,001-003,2.222335852870152,2.0,1.0,4,345,0.0,0.0,0.3709677419354839,0.126204913860274,0.15138708639342502,0.6970042586326599
CCS(=O)(=O)N1CCC(Oc2cc(F)ccc2-c2ccncc2)C1,39,7.0,13.012759621686872,013-014,8.05883039992121,3.0,1.0,10,651,0.0,0.0,0.7175572519083969,0.2783913215923499,0.3935498429118488,0.5494658350944519
